Latitude,Longitude,Datum,Horizontal Accuracy,State Code,County Code,Site Num,Parameter Code,POC,AQS Parameter Desc,Date Local,24 Hour Local,Date GMT,24 Hour GMT,Year GMT,Day In Year GMT,Sample Measurement,Units of Measure,Sample Duration,Sample Frequency,Detection Limit,Measurement Uncertainty,Qualifier Description,Method Type,Method Description
40.736389,-111.872222,"WGS84",24.29,"49","035","3006","88101",1,"PM2.5 - Local Conditions","2000-06-07","00:00","2000-06-07","07:00",2000,159,5.1,"Micrograms/cubic meter (LC)","24 HOUR","EVERY DAY",2,,"","Reference","R & P Model 2025 PM2.5 Sequential w/WINS-GRAVIMETRIC"
40.736389,-111.872222,"WGS84",24.29,"49","035","3006","88101",1,"PM2.5 - Local Conditions","2000-09-11","00:00","2000-09-11","07:00",2000,255,6.2,"Micrograms/cubic meter (LC)","24 HOUR","EVERY DAY",2,,"","Reference","R & P Model 2025 PM2.5 Sequential w/WINS-GRAVIMETRIC"
40.736389,-111.872222,"WGS84",24.29,"49","035","3006","88101",1,"PM2.5 - Local Conditions","2002-06-09","00:00","2002-06-09","07:00",2002,160,2.3,"Micrograms/cubic meter (LC)","24 HOUR","EVERY DAY",2,,"","Reference","R & P Model 2025 PM2.5 Sequential w/WINS-GRAVIMETRIC"
40.736389,-111.872222,"WGS84",24.29,"49","035","3006","88101",1,"PM2.5 - Local Conditions","1999-07-17","00:00","1999-07-17","07:00",1999,198,6.5,"Micrograms/cubic meter (LC)","24 HOUR","EVERY DAY",2,,"","Reference","R & P Model 2025 PM2.5 Sequential w/WINS-GRAVIMETRIC"
40.736389,-111.872222,"WGS84",24.29,"49","035","3006","88101",1,"PM2.5 - Local Conditions","1999-10-08","00:00","1999-10-08","07:00",1999,281,10.1,"Micrograms/cubic meter (LC)","24 HOUR","EVERY DAY",2,,"","Reference","R & P Model 2025 PM2.5 Sequential w/WINS-GRAVIMETRIC"
40.736389,-111.872222,"WGS84",24.29,"49","035","3006","88101",1,"PM2.5 - Local Conditions","2003-06-14","00:00","2003-06-14","07:00",2003,165,7.4,"Micrograms/cubic meter (LC)","24 HOUR","EVERY DAY",2,,"","Reference","R & P Model 2025 PM2.5 Sequential w/WINS-GRAVIMETRIC"
40.736389,-111.872222,"WGS84",24.29,"49","035","3006","88101",1,"PM2.5 - Local Conditions","2002-12-11","00:00","2002-12-11","07:00",2002,345,23.5,"Micrograms/cubic meter (LC)","24 HOUR","EVERY DAY",2,,"","Reference","R & P Model 2025 PM2.5 Sequential w/WINS-GRAVIMETRIC"
40.736389,-111.872222,"WGS84",24.29,"49","035","3006","88101",1,"PM2.5 - Local Conditions","1999-05-23","00:00","1999-05-23","07:00",1999,143,5.4,"Micrograms/cubic meter (LC)","24 HOUR","EVERY DAY",2,,"","Reference","R & P Model 2025 PM2.5 Sequential w/WINS-GRAVIMETRIC"
40.736389,-111.872222,"WGS84",24.29,"49","035","3006","88101",1,"PM2.5 - Local Conditions","2001-12-22","00:00","2001-12-22","07:00",2001,356,25.7,"Micrograms/cubic meter (LC)","24 HOUR","EVERY DAY",2,,"","Reference","R & P Model 2025 PM2.5 Sequential w/WINS-GRAVIMETRIC"
40.736389,-111.872222,"WGS84",24.29,"49","035","3006","88101",1,"PM2.5 - Local Conditions","2000-05-30","00:00","2000-05-30","07:00",2000,151,6.1,"Micrograms/cubic meter (LC)","24 HOUR","EVERY DAY",2,,"","Reference","R & P Model 2025 PM2.5 Sequential w/WINS-GRAVIMETRIC"
40.736389,-111.872222,"WGS84",24.29,"49","035","3006","88101",1,"PM2.5 - Local Conditions","2002-05-03","00:00","2002-05-03","07:00",2002,123,4,"Micrograms/cubic meter (LC)","24 HOUR","EVERY DAY",2,,"","Reference","R & P Model 2025 PM2.5 Sequential w/WINS-GRAVIMETRIC"
40.736389,-111.872222,"WGS84",24.29,"49","035","3006","88101",1,"PM2.5 - Local Conditions","1999-03-04","00:00","1999-03-04","07:00",1999,63,5.5,"Micrograms/cubic meter (LC)","24 HOUR","EVERY DAY",2,,"","Reference","R & P Model 2025 PM2.5 Sequential w/WINS-GRAVIMETRIC"
40.736389,-111.872222,"WGS84",24.29,"49","035","3006","88101",1,"PM2.5 - Local Conditions","2002-01-06","00:00","2002-01-06","07:00",2002,6,33.2,"Micrograms/cubic meter (LC)","24 HOUR","EVERY DAY",2,,"","Reference","R & P Model 2025 PM2.5 Sequential w/WINS-GRAVIMETRIC"
40.736389,-111.872222,"WGS84",24.29,"49","035","3006","88101",1,"PM2.5 - Local Conditions","2001-12-12","00:00","2001-12-12","07:00",2001,346,14.8,"Micrograms/cubic meter (LC)","24 HOUR","EVERY DAY",2,,"","Reference","R & P Model 2025 PM2.5 Sequential w/WINS-GRAVIMETRIC"
40.736389,-111.872222,"WGS84",24.29,"49","035","3006","88101",1,"PM2.5 - Local Conditions","2001-07-07","00:00","2001-07-07","07:00",2001,188,8.1,"Micrograms/cubic meter (LC)","24 HOUR","EVERY DAY",2,,"","Reference","R & P Model 2025 PM2.5 Sequential w/WINS-GRAVIMETRIC"
40.736389,-111.872222,"WGS84",24.29,"49","035","3006","88101",1,"PM2.5 - Local Conditions","2003-07-01","00:00","2003-07-01","07:00",2003,182,12.2,"Micrograms/cubic meter (LC)","24 HOUR","EVERY DAY",2,,"","Reference","R & P Model 2025 PM2.5 Sequential w/WINS-GRAVIMETRIC"
40.736389,-111.872222,"WGS84",24.29,"49","035","3006","88101",1,"PM2.5 - Local Conditions","2003-01-18","00:00","2003-01-18","07:00",2003,18,22.5,"Micrograms/cubic meter (LC)","24 HOUR","EVERY DAY",2,,"","Reference","R & P Model 2025 PM2.5 Sequential w/WINS-GRAVIMETRIC"
40.736389,-111.872222,"WGS84",24.29,"49","035","3006","88101",1,"PM2.5 - Local Conditions","2003-05-21","00:00","2003-05-21","07:00",2003,141,5.7,"Micrograms/cubic meter (LC)","24 HOUR","EVERY DAY",2,,"","Reference","R & P Model 2025 PM2.5 Sequential w/WINS-GRAVIMETRIC"
40.736389,-111.872222,"WGS84",24.29,"49","035","3006","88101",1,"PM2.5 - Local Conditions","2003-09-29","00:00","2003-09-29","07:00",2003,272,8.3,"Micrograms/cubic meter (LC)","24 HOUR","EVERY DAY",2,,"","Reference","R & P Model 2025 PM2.5 Sequential w/WINS-GRAVIMETRIC"
40.736389,-111.872222,"WGS84",24.29,"49","035","3006","88101",1,"PM2.5 - Local Conditions","1999-09-28","00:00","1999-09-28","07:00",1999,271,5.5,"Micrograms/cubic meter (LC)","24 HOUR","EVERY DAY",2,,"","Reference","R & P Model 2025 PM2.5 Sequential w/WINS-GRAVIMETRIC"
40.736389,-111.872222,"WGS84",24.29,"49","035","3006","88101",1,"PM2.5 - Local Conditions","2003-08-11","00:00","2003-08-11","07:00",2003,223,6.7,"Micrograms/cubic meter (LC)","24 HOUR","EVERY DAY",2,,"","Reference","R & P Model 2025 PM2.5 Sequential w/WINS-GRAVIMETRIC"
40.736389,-111.872222,"WGS84",24.29,"49","035","3006","88101",1,"PM2.5 - Local Conditions","1999-06-17","00:00","1999-06-17","07:00",1999,168,5.3,"Micrograms/cubic meter (LC)","24 HOUR","EVERY DAY",2,,"","Reference","R & P Model 2025 PM2.5 Sequential w/WINS-GRAVIMETRIC"
40.736389,-111.872222,"WGS84",24.29,"49","035","3006","88101",1,"PM2.5 - Local Conditions","2000-09-22","00:00","2000-09-22","07:00",2000,266,4.7,"Micrograms/cubic meter (LC)","24 HOUR","EVERY DAY",2,,"","Reference","R & P Model 2025 PM2.5 Sequential w/WINS-GRAVIMETRIC"
40.736389,-111.872222,"WGS84",24.29,"49","035","3006","88101",1,"PM2.5 - Local Conditions","2002-11-13","00:00","2002-11-13","07:00",2002,317,15.9,"Micrograms/cubic meter (LC)","24 HOUR","EVERY DAY",2,,"","Reference","R & P Model 2025 PM2.5 Sequential w/WINS-GRAVIMETRIC"
40.736389,-111.872222,"WGS84",24.29,"49","035","3006","88101",1,"PM2.5 - Local Conditions","2003-07-07","00:00","2003-07-07","07:00",2003,188,8.4,"Micrograms/cubic meter (LC)","24 HOUR","EVERY DAY",2,,"","Reference","R & P Model 2025 PM2.5 Sequential w/WINS-GRAVIMETRIC"
40.736389,-111.872222,"WGS84",24.29,"49","035","3006","88101",1,"PM2.5 - Local Conditions","2001-01-30","00:00","2001-01-30","07:00",2001,30,9.2,"Micrograms/cubic meter (LC)","24 HOUR","EVERY DAY",2,,"","Reference","R & P Model 2025 PM2.5 Sequential w/WINS-GRAVIMETRIC"
40.736389,-111.872222,"WGS84",24.29,"49","035","3006","88101",1,"PM2.5 - Local Conditions","2003-05-19","00:00","2003-05-19","07:00",2003,139,3.8,"Micrograms/cubic meter (LC)","24 HOUR","EVERY DAY",2,,"","Reference","R & P Model 2025 PM2.5 Sequential w/WINS-GRAVIMETRIC"
40.736389,-111.872222,"WGS84",24.29,"49","035","3006","88101",1,"PM2.5 - Local Conditions","2002-08-11","00:00","2002-08-11","07:00",2002,223,6.3,"Micrograms/cubic meter (LC)","24 HOUR","EVERY DAY",2,,"","Reference","R & P Model 2025 PM2.5 Sequential w/WINS-GRAVIMETRIC"
40.736389,-111.872222,"WGS84",24.29,"49","035","3006","88101",1,"PM2.5 - Local Conditions","2001-10-07","00:00","2001-10-07","07:00",2001,280,6.2,"Micrograms/cubic meter (LC)","24 HOUR","EVERY DAY",2,,"","Reference","R & P Model 2025 PM2.5 Sequential w/WINS-GRAVIMETRIC"
40.736389,-111.872222,"WGS84",24.29,"49","035","3006","88101",1,"PM2.5 - Local Conditions","2000-07-03","00:00","2000-07-03","07:00",2000,185,4.2,"Micrograms/cubic meter (LC)","24 HOUR","EVERY DAY",2,,"","Reference","R & P Model 2025 PM2.5 Sequential w/WINS-GRAVIMETRIC"
40.736389,-111.872222,"WGS84",24.29,"49","035","3006","88101",1,"PM2.5 - Local Conditions","2002-04-19","00:00","2002-04-19","07:00",2002,109,6,"Micrograms/cubic meter (LC)","24 HOUR","EVERY DAY",2,,"","Reference","R & P Model 2025 PM2.5 Sequential w/WINS-GRAVIMETRIC"
40.736389,-111.872222,"WGS84",24.29,"49","035","3006","88101",1,"PM2.5 - Local Conditions","2001-01-27","00:00","2001-01-27","07:00",2001,27,4.1,"Micrograms/cubic meter (LC)","24 HOUR","EVERY DAY",2,,"","Reference","R & P Model 2025 PM2.5 Sequential w/WINS-GRAVIMETRIC"
40.736389,-111.872222,"WGS84",24.29,"49","035","3006","88101",1,"PM2.5 - Local Conditions","2000-04-13","00:00","2000-04-13","07:00",2000,104,5.2,"Micrograms/cubic meter (LC)","24 HOUR","EVERY DAY",2,,"","Reference","R & P Model 2025 PM2.5 Sequential w/WINS-GRAVIMETRIC"
40.736389,-111.872222,"WGS84",24.29,"49","035","3006","88101",1,"PM2.5 - Local Conditions","1999-04-22","00:00","1999-04-22","07:00",1999,112,7.1,"Micrograms/cubic meter (LC)","24 HOUR","EVERY DAY",2,,"","Reference","R & P Model 2025 PM2.5 Sequential w/WINS-GRAVIMETRIC"
40.736389,-111.872222,"WGS84",24.29,"49","035","3006","88101",1,"PM2.5 - Local Conditions","2001-01-05","00:00","2001-01-05","07:00",2001,5,66.1,"Micrograms/cubic meter (LC)","24 HOUR","EVERY DAY",2,,"","Reference","R & P Model 2025 PM2.5 Sequential w/WINS-GRAVIMETRIC"
40.736389,-111.872222,"WGS84",24.29,"49","035","3006","88101",1,"PM2.5 - Local Conditions","2000-10-24","00:00","2000-10-24","07:00",2000,298,5.5,"Micrograms/cubic meter (LC)","24 HOUR","EVERY DAY",2,,"","Reference","R & P Model 2025 PM2.5 Sequential w/WINS-GRAVIMETRIC"
40.736389,-111.872222,"WGS84",24.29,"49","035","3006","88101",1,"PM2.5 - Local Conditions","2003-09-27","00:00","2003-09-27","07:00",2003,270,7.6,"Micrograms/cubic meter (LC)","24 HOUR","EVERY DAY",2,,"","Reference","R & P Model 2025 PM2.5 Sequential w/WINS-GRAVIMETRIC"
40.736389,-111.872222,"WGS84",24.29,"49","035","3006","88101",1,"PM2.5 - Local Conditions","2001-10-16","00:00","2001-10-16","07:00",2001,289,9.8,"Micrograms/cubic meter (LC)","24 HOUR","EVERY DAY",2,,"","Reference","R & P Model 2025 PM2.5 Sequential w/WINS-GRAVIMETRIC"
40.736389,-111.872222,"WGS84",24.29,"49","035","3006","88101",1,"PM2.5 - Local Conditions","2000-03-02","00:00","2000-03-02","07:00",2000,62,11.8,"Micrograms/cubic meter (LC)","24 HOUR","EVERY DAY",2,,"","Reference","R & P Model 2025 PM2.5 Sequential w/WINS-GRAVIMETRIC"
40.736389,-111.872222,"WGS84",24.29,"49","035","3006","88101",1,"PM2.5 - Local Conditions","2003-01-05","00:00","2003-01-05","07:00",2003,5,25.7,"Micrograms/cubic meter (LC)","24 HOUR","EVERY DAY",2,,"","Reference","R & P Model 2025 PM2.5 Sequential w/WINS-GRAVIMETRIC"
40.736389,-111.872222,"WGS84",24.29,"49","035","3006","88101",1,"PM2.5 - Local Conditions","1999-11-05","00:00","1999-11-05","07:00",1999,309,8.1,"Micrograms/cubic meter (LC)","24 HOUR","EVERY DAY",2,,"","Reference","R & P Model 2025 PM2.5 Sequential w/WINS-GRAVIMETRIC"
40.736389,-111.872222,"WGS84",24.29,"49","035","3006","88101",1,"PM2.5 - Local Conditions","2002-06-15","00:00","2002-06-15","07:00",2002,166,6.7,"Micrograms/cubic meter (LC)","24 HOUR","EVERY DAY",2,,"","Reference","R & P Model 2025 PM2.5 Sequential w/WINS-GRAVIMETRIC"
40.736389,-111.872222,"WGS84",24.29,"49","035","3006","88101",1,"PM2.5 - Local Conditions","2002-06-28","00:00","2002-06-28","07:00",2002,179,6.5,"Micrograms/cubic meter (LC)","24 HOUR","EVERY DAY",2,,"","Reference","R & P Model 2025 PM2.5 Sequential w/WINS-GRAVIMETRIC"
40.736389,-111.872222,"WGS84",24.29,"49","035","3006","88101",1,"PM2.5 - Local Conditions","2000-03-19","00:00","2000-03-19","07:00",2000,79,4.2,"Micrograms/cubic meter (LC)","24 HOUR","EVERY DAY",2,,"","Reference","R & P Model 2025 PM2.5 Sequential w/WINS-GRAVIMETRIC"
40.736389,-111.872222,"WGS84",24.29,"49","035","3006","88101",1,"PM2.5 - Local Conditions","2000-12-08","00:00","2000-12-08","07:00",2000,343,39,"Micrograms/cubic meter (LC)","24 HOUR","EVERY DAY",2,,"","Reference","R & P Model 2025 PM2.5 Sequential w/WINS-GRAVIMETRIC"
40.736389,-111.872222,"WGS84",24.29,"49","035","3006","88101",1,"PM2.5 - Local Conditions","2003-05-18","00:00","2003-05-18","07:00",2003,138,4.6,"Micrograms/cubic meter (LC)","24 HOUR","EVERY DAY",2,,"","Reference","R & P Model 2025 PM2.5 Sequential w/WINS-GRAVIMETRIC"
40.736389,-111.872222,"WGS84",24.29,"49","035","3006","88101",1,"PM2.5 - Local Conditions","2003-09-09","00:00","2003-09-09","07:00",2003,252,6.9,"Micrograms/cubic meter (LC)","24 HOUR","EVERY DAY",2,,"","Reference","R & P Model 2025 PM2.5 Sequential w/WINS-GRAVIMETRIC"
40.736389,-111.872222,"WGS84",24.29,"49","035","3006","88101",1,"PM2.5 - Local Conditions","2000-09-05","00:00","2000-09-05","07:00",2000,249,4.9,"Micrograms/cubic meter (LC)","24 HOUR","EVERY DAY",2,,"","Reference","R & P Model 2025 PM2.5 Sequential w/WINS-GRAVIMETRIC"
40.736389,-111.872222,"WGS84",24.29,"49","035","3006","88101",1,"PM2.5 - Local Conditions","2001-07-31","00:00","2001-07-31","07:00",2001,212,5.8,"Micrograms/cubic meter (LC)","24 HOUR","EVERY DAY",2,,"","Reference","R & P Model 2025 PM2.5 Sequential w/WINS-GRAVIMETRIC"
40.736389,-111.872222,"WGS84",24.29,"49","035","3006","88101",1,"PM2.5 - Local Conditions","2001-08-12","00:00","2001-08-12","07:00",2001,224,9.9,"Micrograms/cubic meter (LC)","24 HOUR","EVERY DAY",2,,"","Reference","R & P Model 2025 PM2.5 Sequential w/WINS-GRAVIMETRIC"
40.736389,-111.872222,"WGS84",24.29,"49","035","3006","88101",1,"PM2.5 - Local Conditions","2001-01-03","00:00","2001-01-03","07:00",2001,3,59.6,"Micrograms/cubic meter (LC)","24 HOUR","EVERY DAY",2,,"","Reference","R & P Model 2025 PM2.5 Sequential w/WINS-GRAVIMETRIC"
40.736389,-111.872222,"WGS84",24.29,"49","035","3006","88101",1,"PM2.5 - Local Conditions","2002-02-09","00:00","2002-02-09","07:00",2002,40,8.1,"Micrograms/cubic meter (LC)","24 HOUR","EVERY DAY",2,,"","Reference","R & P Model 2025 PM2.5 Sequential w/WINS-GRAVIMETRIC"
40.736389,-111.872222,"WGS84",24.29,"49","035","3006","88101",1,"PM2.5 - Local Conditions","2003-06-18","00:00","2003-06-18","07:00",2003,169,6.8,"Micrograms/cubic meter (LC)","24 HOUR","EVERY DAY",2,,"","Reference","R & P Model 2025 PM2.5 Sequential w/WINS-GRAVIMETRIC"
40.736389,-111.872222,"WGS84",24.29,"49","035","3006","88101",1,"PM2.5 - Local Conditions","2001-05-05","00:00","2001-05-05","07:00",2001,125,6.6,"Micrograms/cubic meter (LC)","24 HOUR","EVERY DAY",2,,"","Reference","R & P Model 2025 PM2.5 Sequential w/WINS-GRAVIMETRIC"
40.736389,-111.872222,"WGS84",24.29,"49","035","3006","88101",1,"PM2.5 - Local Conditions","2000-08-12","00:00","2000-08-12","07:00",2000,225,17.8,"Micrograms/cubic meter (LC)","24 HOUR","EVERY DAY",2,,"","Reference","R & P Model 2025 PM2.5 Sequential w/WINS-GRAVIMETRIC"
40.736389,-111.872222,"WGS84",24.29,"49","035","3006","88101",1,"PM2.5 - Local Conditions","2003-03-07","00:00","2003-03-07","07:00",2003,66,6.6,"Micrograms/cubic meter (LC)","24 HOUR","EVERY DAY",2,,"","Reference","R & P Model 2025 PM2.5 Sequential w/WINS-GRAVIMETRIC"
40.736389,-111.872222,"WGS84",24.29,"49","035","3006","88101",1,"PM2.5 - Local Conditions","1999-03-23","00:00","1999-03-23","07:00",1999,82,6.9,"Micrograms/cubic meter (LC)","24 HOUR","EVERY DAY",2,,"","Reference","R & P Model 2025 PM2.5 Sequential w/WINS-GRAVIMETRIC"
40.736389,-111.872222,"WGS84",24.29,"49","035","3006","88101",1,"PM2.5 - Local Conditions","2001-01-20","00:00","2001-01-20","07:00",2001,20,33,"Micrograms/cubic meter (LC)","24 HOUR","EVERY DAY",2,,"","Reference","R & P Model 2025 PM2.5 Sequential w/WINS-GRAVIMETRIC"
40.736389,-111.872222,"WGS84",24.29,"49","035","3006","88101",1,"PM2.5 - Local Conditions","2002-08-04","00:00","2002-08-04","07:00",2002,216,6.5,"Micrograms/cubic meter (LC)","24 HOUR","EVERY DAY",2,,"","Reference","R & P Model 2025 PM2.5 Sequential w/WINS-GRAVIMETRIC"
40.736389,-111.872222,"WGS84",24.29,"49","035","3006","88101",1,"PM2.5 - Local Conditions","1999-06-08","00:00","1999-06-08","07:00",1999,159,5.4,"Micrograms/cubic meter (LC)","24 HOUR","EVERY DAY",2,,"","Reference","R & P Model 2025 PM2.5 Sequential w/WINS-GRAVIMETRIC"
40.736389,-111.872222,"WGS84",24.29,"49","035","3006","88101",1,"PM2.5 - Local Conditions","1999-12-14","00:00","1999-12-14","07:00",1999,348,8.8,"Micrograms/cubic meter (LC)","24 HOUR","EVERY DAY",2,,"","Reference","R & P Model 2025 PM2.5 Sequential w/WINS-GRAVIMETRIC"
40.736389,-111.872222,"WGS84",24.29,"49","035","3006","88101",1,"PM2.5 - Local Conditions","2001-08-30","00:00","2001-08-30","07:00",2001,242,9.6,"Micrograms/cubic meter (LC)","24 HOUR","EVERY DAY",2,,"","Reference","R & P Model 2025 PM2.5 Sequential w/WINS-GRAVIMETRIC"
40.736389,-111.872222,"WGS84",24.29,"49","035","3006","88101",1,"PM2.5 - Local Conditions","1999-12-21","00:00","1999-12-21","07:00",1999,355,7.3,"Micrograms/cubic meter (LC)","24 HOUR","EVERY DAY",2,,"","Reference","R & P Model 2025 PM2.5 Sequential w/WINS-GRAVIMETRIC"
